org_code,month_key,type1_performance,prev_month,mom_change,yoy_change,rolling_3m,national_rank
RVV,202409,0.5653773880363295,0.5620311598384304,0.0033462281978990926,0.1108617080232287,0.5581918310121802,72
RWE,202409,0.5611770779556015,0.5941692975532755,-0.032992219597674066,0.034412217857408,0.581278756164473,73
RF4,202409,0.5606821260658219,0.5708644518842819,-0.010182325818460014,0.047943547604814896,0.5778809504140098,74
RR7,202409,0.5584663428174879,0.54652466367713,0.01194167914035782,0.03450237885352392,0.5472123918939734,75
RTG,202409,0.5578298269250699,0.581152656143479,-0.023322829218409113,0.011813582966726188,0.5680197732167527,76
RNZ,202409,0.5554824561403509,0.5887725551347739,-0.033290098994423034,-0.058196789142668015,0.586203414139559,77
RWJ,202409,0.5541862533350272,0.6125515224039356,-0.058365269068908376,-0.054509398838885836,0.58055946443872,78
RM3,202409,0.5539778489999594,0.5641190598730486,-0.010141210873089168,0.016400374961458408,0.558619780651827,79
R0A,202409,0.5462117027153359,0.5940305414160111,-0.04781883870067516,-0.009949998221858047,0.5729973287466226,80
R1H,202409,0.5428878508536232,0.5300364077669903,0.012851443086632885,-0.01840220255091618,0.542118881270169,81
RMP,202409,0.5407624633431085,0.6060407949790795,-0.06527833163597097,-0.003872676797649577,0.5538781630479573,82
RWP,202409,0.5400207485436118,0.5223160434258143,0.017704705117797537,0.06818515005007986,0.5213188041718232,83
RXL,202409,0.5347980997624704,0.5231887401938163,0.011609359568654054,0.027617187091634188,0.5328778977010467,84
RX1,202409,0.5339603627813234,0.5443892045454546,-0.01042884176413117,0.15004729134815942,0.5431224623665835,85
R1F,202409,0.5316839182024742,0.5735129068462401,-0.04182898864376594,0.027060404331932575,0.5520768524554837,86
RDU,202409,0.5304916840861583,0.6053201506591337,-0.07482846657297537,-0.06224416497044538,0.5754164091803918,87
RXK,202409,0.5294489294489295,0.5488355167394469,-0.019386587290517343,0.05910256384853929,0.536049385144923,88
RQW,202409,0.5236871098053617,0.5397405214762565,-0.0160534116708948,0.1313069055634135,0.5277745743033032,89
RTR,202409,0.5211726384364821,0.5267402376910018,-0.005567599254519662,-0.039508414820298765,0.5142693645841389,90
RNN,202409,0.5194672131147541,0.6134014494475466,-0.09393423633279252,-0.0532746852994036,0.5701562208541002,91
RAX,202409,0.5188720173535792,0.5815931941221965,-0.06272117676861722,0.04997530373855574,0.5548221139128539,92
RRF,202409,0.5182603847226095,0.5402197802197802,-0.02195939549717074,0.042469732609539235,0.5320259181045696,93
RJN,202409,0.5167032431114362,0.5163636363636364,0.0003396067477998699,-0.017361152595516627,0.5139621393817858,94
RWH,202409,0.5163589623743865,0.5222822822822824,-0.005923319907895852,0.06673249492508015,0.5038389512986382,95
RVW,202409,0.5161573972301605,0.6435799415336182,-0.12742254430345767,-0.004585487477991923,0.5774331534307605,96
RMC,202409,0.5150236542641606,0.5728182323513062,-0.05779457808714561,-0.06135397944734666,0.5396401268509756,97
RKB,202409,0.5050754700326596,0.48022965089360126,0.024845819139058367,-0.01939819080059968,0.49581020326289976,98
RGT,202409,0.504938988959907,0.5589859932925627,-0.054047004332655746,0.047879007606959734,0.5268744851783042,99
RDE,202409,0.4993252361673415,0.5884570566865446,-0.0891318205192031,-0.05451872332488494,0.5391594901911952,100
RJE,202409,0.4981773997569866,0.5607245142812911,-0.0625471145243045,-0.026202857817643088,0.5263095222949833,101
RJL,202409,0.4968980451831909,0.5055611729019212,-0.008663127718730235,-0.14651827472653467,0.4955504398685779,102
RWW,202409,0.494574104355582,0.49419234938826084,0.00038175496732117953,-0.08208023185485769,0.4999991640834202,103
RHU,202409,0.4945043441850727,0.5161803713527852,-0.02167602716771244,0.03151378283385564,0.5133076815920624,104
REM,202409,0.49055493823125695,0.5397315436241611,-0.04917660539290414,-0.08145234175465277,0.5300328276285166,105
RJR,202409,0.48376421923474666,0.4497288277012933,0.03403539153345336,-0.032781636422360094,0.4614318969799391,106
RHQ,202409,0.48164716678137187,0.508971899334161,-0.02732473255278911,-0.0014151638419344081,0.4972100090201718,107
RA9,202409,0.4790697674418605,0.5444651741293532,-0.06539540668749277,-0.0642676785791143,0.5239359164552407,108
RJ2,202409,0.475293612145517,0.5349191826776456,-0.05962557053212858,0.04227474422098876,0.5151674710231533,109
RFS,202409,0.4737223106992906,0.5555869074492099,-0.0818645967499193,-0.18838009979849857,0.5410029111652782,110
RK9,202409,0.47185952273750564,0.48714494218030757,-0.015285419442801929,0.06651609881823028,0.467575333458833,111
R1K,202409,0.46612487301711336,0.5618908382066277,-0.0957659651895143,0.1324445398973183,0.5292636640408724,112
RBT,202409,0.4485578992681877,0.46091401082381234,-0.01235611155562466,-0.0069550849804287385,0.46534676931431457,113
RBL,202409,0.4472893533638145,0.43830128205128205,0.00898807131253243,-0.027879254852004043,0.4374527707275911,114
RWA,202409,0.4376106194690266,0.49360412926391384,-0.055993509794887264,-0.07536676280757704,0.47636715912963323,115
RXW,202409,0.42977667493796523,0.4717168704642608,-0.041940195526295576,0.0032197943776774984,0.4539782592699952,116
RCB,202409,0.4249510763209393,0.44093567251461985,-0.015984596193680534,0.003248340510404346,0.4368524543984309,117
RAS,202409,0.4003620207339148,0.431095406360424,-0.03073338562650918,0.0006768711799529648,0.4178554421947955,118
RWD,202409,0.3987937784361443,0.3486483598675072,0.05014541856863708,0.002447407922704703,0.35382649300430913,119
REF,202409,0.38231208519833304,0.41157924906850096,-0.029267163870167923,-0.06988676757413348,0.40525855049999615,120
RCU,202505,0.9130340490132293,0.9281595386833253,-0.015125489670096082,0.04473941330466247,0.9128325199024188,1
RBS,202505,0.8643543396840905,0.8583010222065562,0.006053317477534237,-0.00382971140482391,0.8402749230916905,2
RWY,202505,0.8425022999080036,0.8269800264633609,0.015522273444642742,0.15256565273451428,0.8289946709212371,3
RQX,202505,0.8253632760898283,0.8199870093718103,0.005376266718017941,0.025432028238332904,0.824590539756616,4
RWF,202505,0.7914352840666382,0.7924150586665184,-0.0009797745998801899,-0.033714160852234554,0.8045350092524899,5
RQ3,202505,0.7879865639201739,0.9009716766590862,-0.11298511273891232,0.004901629461563695,0.855293772500779,6
RTF,202505,0.7737629228144134,0.7432730923694779,0.030489830444935473,0.07620925331865702,0.7568868712673883,7
RGR,202505,0.7628268376911692,0.7934754012102079,-0.030648563519038663,0.11797759146001341,0.8090307320118287,8
RAE,202505,0.7433092608326253,0.7475253030808586,-0.004216042248233354,-0.00702756163602436,0.7471971614429029,9
RCD,202505,0.7344643537933664,0.780195201301342,-0.045730847507975625,0.0757724765022223,0.7529560790682964,10
RQM,202505,0.7266091245376078,0.7574698029243484,-0.03086067838674056,-0.020975120324314034,0.7390010468013767,11
RL4,202505,0.7227969199657773,0.7134141381273895,0.00938278183838781,0.023227671225177215,0.7111583883472378,12
RFF,202505,0.7183870967741935,0.6692576320829109,0.049129464691282654,0.022115910333515565,0.729868574813159,13
RKE,202505,0.7156990650141335,0.7034310950062281,0.01226797000790536,0.023827609437574004,0.7130060384008114,14
RBK,202505,0.7098501070663812,0.650305385896724,0.059544721169657144,0.022462114234840014,0.6668606471266924,15
RM1,202505,0.703057431150899,0.6722408026755853,0.030816628475313745,0.040147927420766116,0.6910944128375066,16
RNA,202505,0.7006099960645416,0.6489872624765087,0.05162273358803282,-0.021504505415201214,0.6878621278676132,17
RJC,202505,0.6981462049667716,0.709739263803681,-0.01159305883690942,-0.01156118007735285,0.6952765307705508,18
RK5,202505,0.6956561004244559,0.6785714285714286,0.01708467185302731,0.07219719631486687,0.6801125708784278,19
RXQ,202505,0.6931438127090301,0.7081081081081081,-0.014964295399077954,0.0728096838307486,0.7018923391025264,20
RRV,202505,0.690171720862258,0.7054162178796738,-0.015244497017415815,0.044854814227257234,0.705552281111857,21
RJ6,202505,0.687887963663891,0.7114702404414663,-0.023582276777575295,0.05474193724631826,0.71707514134079,22
RFR,202505,0.6860942906574394,0.6874234153948982,-0.00132912473745872,0.04785571763625773,0.6761276955302717,23
RJ7,202505,0.6835803876852908,0.7678634490876987,-0.08428306140240782,0.009045415423787562,0.7411308534153349,24
RA2,202505,0.6809361576062806,0.6951145958986731,-0.014178438292392515,0.028775338452538657,0.6914969871590747,25
RBD,202505,0.6729323308270676,0.6413521648529752,0.03158016597409241,0.06962284961060972,0.6637495793189537,26
RPA,202505,0.6711758584807492,0.6641950342658128,0.006980824214936399,-0.029983346028449986,0.6637177847504739,27
RWG,202505,0.6703743571343141,0.6955209465169625,-0.025146589382648354,0.043322721816235754,0.6768205638512237,28
RTD,202505,0.6701558130243708,0.60162669797082,0.06852911505355075,0.1064210999481714,0.6392468068153833,29
RAJ,202505,0.6699964553862018,0.6330367974120501,0.03695965797415168,-0.04339407772861559,0.6462845283190952,30
RP5,202505,0.6619132927266214,0.6568378240976106,0.00507546862901076,0.01572760800529116,0.6629665427193306,31
RXR,202505,0.6606371292566826,0.6782895241014637,-0.017652394844781094,-0.009183956060484277,0.6683978399749543,32
RR7,202505,0.6550321924771264,0.5506114130434783,0.10442077943364814,0.11919020371499467,0.5946577511399691,33
RTH,202505,0.6543933708567855,0.6522131147540984,0.002180256102687128,-0.011012904284002922,0.6327339387833945,34
RJ1,202505,0.6539149443561209,0.6226186876322951,0.031296256723825744,0.0676865459951731,0.6427780529906411,35
RCF,202505,0.6459607338268426,0.625291958625292,0.020668775201550638,0.03823202720223695,0.6133299877759661,36
RTX,202505,0.6459180481701595,0.6253187008092229,0.020599347360936604,-0.0504977590390715,0.6233088402486925,37
RVR,202505,0.6437617662159849,0.6995557201036653,-0.05579395388768038,-0.09823823378401508,0.6825817896091074,38
RAL,202505,0.6429259644660269,0.6064296151972723,0.03649634926875456,0.12223504201104707,0.6216709870563834,39
RYR,202505,0.6426166426166426,0.6321857233101706,0.010430919306471997,0.09643434981699062,0.6328516951868981,40
RXC,202505,0.6423833214877991,0.5791649993330665,0.06321832215473255,-0.054406102497092323,0.5814105545430932,41
RBN,202505,0.6412387566890584,0.6446462488129154,-0.0034074921238570477,0.08496170041200213,0.6416536080849259,42
RA7,202505,0.6410388172978101,0.6276756484512718,0.01336316884653832,0.0075673876096993276,0.6335316577061948,43
RXK,202505,0.6331366158724566,0.5845018450184503,0.04863477085400636,0.11053862874987119,0.6004870293934549,44
RD8,202505,0.6318053336610545,0.694150992012368,-0.06234565835131345,0.04731322901811319,0.653649182870271,45
RXF,202505,0.6296921375778386,0.625060299083454,0.004631838494384644,0.026010129209637745,0.6254538056722551,46
RC9,202505,0.6296340731853629,0.5896959564059694,0.03993811677939352,0.01369204419985559,0.5934710263483697,47
RXN,202505,0.629212552786288,0.6295789113317357,-0.0003663585454477536,0.026673022359838483,0.6238875290079927,48
RNQ,202505,0.6272100689241834,0.6160220994475138,0.011187969476669557,-0.013604619547774033,0.6276894858646904,49
RTP,202505,0.6260139326271591,0.6242177411343995,0.001796191492759558,-0.0664860673728409,0.6310614364537509,50
RTE,202505,0.6243037974683544,0.6051164566628484,0.019187340805505992,0.04003497543572454,0.6119286763011096,51
RGP,202505,0.6222421754746024,0.5634504104427398,0.058791765031862564,0.031321191696475736,0.5788878199012499,52
RHW,202505,0.6213037356083824,0.5915711788696834,0.029732556738699012,-0.03024166811336504,0.6040778751074766,53
R1F,202505,0.610617452722716,0.5688244917036691,0.04179296101904684,0.013329317129495588,0.5718471116520518,54
RHU,202505,0.6104974983479656,0.5707937790345385,0.03970371931342709,0.10180101516753748,0.5882953593067932,55
RN7,202505,0.6080105633802817,0.6470853636527703,-0.03907480027248855,-0.11942291590567322,0.6465014331744802,56
RLT,202505,0.6075482406356414,0.6633173146934614,-0.055769074057820056,-0.08071318977857678,0.621431189936583,57
RR8,202505,0.6048664227912648,0.5924973705737993,0.012369052217465537,0.025484758535786023,0.612342814248666,58
RWD,202505,0.6037114117238986,0.6350225294734893,-0.03131111774959061,0.28389891770304343,0.629241788427474,59
RH8,202505,0.6011837013430458,0.594910982846923,0.0062727184961227644,-0.030211647494163496,0.5866336302165845,60
RXP,202505,0.5979747600695231,0.5988569663268458,-0.0008822062573227152,0.03950924918792964,0.6037040518497206,61
RM3,202505,0.5960511470477623,0.5877659574468085,0.008285189600953813,0.04565619034109358,0.5931370111879326,62
R0D,202505,0.595361716857044,0.5895839437445063,0.0057777731125376874,-0.018207391768001124,0.597823321207669,63
RWE,202505,0.5882405504423197,0.5674165218616447,0.020824028580675003,0.006560371039180168,0.5721724734432524,64
RDU,202505,0.587160343779842,0.5562043124454048,0.03095603133443725,0.006559823776487228,0.5728265126029485,65
RNN,202505,0.5865300784655623,0.5487832613145327,0.037746817151029566,0.03110417414817601,0.5665055157122764,66
RNS,202505,0.5864813039309684,0.5773785628261743,0.009102741104794143,-0.08118981100661227,0.5804410367063345,67
RD1,202505,0.5845337376800607,0.58175519630485,0.002778541375210719,-0.015356130161349069,0.5839239001588598,68
RKB,202505,0.5824513209986265,0.5820105820105821,0.00044073898804442013,0.052745959543144316,0.5792056724880491,69
RRK,202505,0.5822183737884417,0.5736483733923063,0.008570000396135313,0.019017875656436756,0.5863477246147838,70
RGT,202505,0.5784495548961424,0.5942385212860093,-0.015788966389866932,0.08703095700997932,0.5763208560389669,71
R0A,202505,0.5782259948602133,0.5625617385577872,0.01566425630242607,0.059307694455911,0.5828562833255321,72
RJZ,202505,0.5774118257261411,0.5793198348732063,-0.0019080091470651261,0.004834151650247698,0.5748833946109856,73
RGN,202505,0.5754976208028952,0.590714636370012,-0.015217015567116743,0.023652409387984186,0.578805300443845,74
RNZ,202505,0.5750811688311688,0.5603813559322034,0.014699812898965381,-0.05227939331200204,0.5713296135176152,75
RMC,202505,0.5710251688152241,0.5219926479908734,0.04903252082435072,0.0977075920021877,0.5651559909811662,76
RWJ,202505,0.5705506687552717,0.598829475924448,-0.0282788071691763,0.004767654518649245,0.5916684576587742,77
RJN,202505,0.563472922604692,0.474807081252837,0.08866584135185496,0.071746151285218,0.5129098140199254,78
RF4,202505,0.563087544065805,0.5598418146545292,0.003245729411275766,-0.016564397031919254,0.5565508422299802,79
RHM,202505,0.5624493763162157,0.6067202211280989,-0.04427084481188315,-0.1299942115742525,0.5800464161007918,80
RN5,202505,0.5580480829386004,0.5481221740334041,0.00992590890519629,-0.05770902697684921,0.5568033932302981,81
RYJ,202505,0.5560713413144394,0.5735294117647058,-0.017458070450266483,-0.023586115463715362,0.5628186368868058,82
RCX,202505,0.55550621669627,0.5454408666867289,0.010065350009541119,-0.1307455922762336,0.5429384832741234,83
R0B,202505,0.5552531301034296,0.5162108313711284,0.03904229873230114,-0.02189997994441728,0.5505595216604978,84
RH5,202505,0.5479598867029013,0.5089608615285703,0.03899902517433096,-0.0772254082867222,0.5283523208772386,85
R1H,202505,0.5471661640763937,0.5381753413813576,0.00899082269503615,0.04408517816090074,0.5436749398112494,86
RVV,202505,0.5458894824974085,0.5415006910007316,0.004388791496676925,0.013416959247850468,0.5338622471202848,87
RQW,202505,0.5417638824078395,0.5722512387839829,-0.030487356376143415,0.022535347494396896,0.5691379991987723,88
RXL,202505,0.5408667032364235,0.5167999999999999,0.02406670323642357,-0.020671758302038046,0.5363172064791802,89
RTG,202505,0.5392642282915403,0.5308438887974996,0.008420339494040752,-0.04868181763258117,0.5408241837014139,90
RA9,202505,0.5387773053804428,0.587594696969697,-0.048817391589254244,-0.02557026105729987,0.5595676098059363,91
RFS,202505,0.5337828346677904,0.4912725645233478,0.04251027014444264,-0.0671254062831913,0.502450176181697,92
RRF,202505,0.5273759632283358,0.4721617418351477,0.0552142213931881,0.015277589567090244,0.49758324041303487,93
RVW,202505,0.5238095238095238,0.4594701463028865,0.06433937750663732,-0.04392976702876272,0.5019388556005602,94
RAX,202505,0.5214866434378629,0.49578693951248876,0.02569970392537413,0.011321545880215167,0.5237156714944525,95
RLQ,202505,0.5212553968781135,0.48264715889758425,0.03860823798052926,-0.09852112233205035,0.5182578219181785,96
RAS,202505,0.5206638464041653,0.46439419507256163,0.056269651331603665,0.029848026447190312,0.4947520818178784,97
RK9,202505,0.5195854922279792,0.480469182250747,0.039116309977232255,0.07049144563608967,0.48834639047719186,98
REM,202505,0.5183819008975779,0.4855035605289929,0.032878340368584946,0.0017704015718453814,0.499751263204534,99
RTK,202505,0.5130553656869447,0.4602609727164887,0.05279439297045596,-0.1384525783716607,0.5432730269345769,100
RDE,202505,0.5114918512327622,0.5170489770613763,-0.005557125828614118,-0.04358136374715227,0.5166592909542852,101
RX1,202505,0.5006596306068601,0.4753051491391157,0.02535448146774444,-0.02168876272486242,0.4800045655977574,102
RJE,202505,0.5004476275738585,0.4487951807228916,0.05165244685096693,-0.015068029455900467,0.4706441404160833,103
RWH,202505,0.49926262053318204,0.4732771557197276,0.02598546481345443,0.05062134469643875,0.4910453274049898,104
R1K,202505,0.4982561036372696,0.5242054149499706,-0.025949311312701062,0.03772411226415673,0.5249149014759827,105
RJ2,202505,0.4981235926945209,0.4680576190168594,0.030065973677661506,0.019955632013560654,0.48076193681632723,106
RWP,202505,0.4931536310846656,0.4463330646933842,0.046820566391281404,-0.006846368915334411,0.4838008894172637,107
RTR,202505,0.49244920373421197,0.5058218250744653,-0.013372621340253299,0.007475863937798977,0.49001134104053296,108
REF,202505,0.4907509663169519,0.4953450568937491,-0.004594090576797161,0.09217975036219672,0.48633934418784824,109
RBL,202505,0.4856366459627329,0.49133730373578777,-0.00570065777305484,0.05027633952270416,0.4830406048602038,110
RWW,202505,0.4855475264035576,0.48895944580747586,-0.003411919403918273,-0.019174545911607055,0.4892484687915782,111
RMP,202505,0.4850358917725014,0.5321863295880149,-0.047150437815513535,-0.010314814231401681,0.5287104031631342,112
RCB,202505,0.4839666357738647,0.4180943214629451,0.06587231431091956,0.03577449149223799,0.4459790439729849,113
RHQ,202505,0.480804179918219,0.46888485123779244,0.011919328680426555,-0.027510617243098667,0.47800692578783965,114
RN3,202505,0.4793973497912507,0.47568443804034577,0.0037129117509049347,-0.08566440070096337,0.47931667742273043,115
RJR,202505,0.466829543318925,0.46603662138216184,0.000792921936763169,-0.007884373255456656,0.46879665807496546,116
RJL,202505,0.45169628432956377,0.45559590623968305,-0.0038996219101192775,-0.02662693685080031,0.4630265766614245,117
RWA,202505,0.4276670817766708,0.4228239421179566,0.004843139658714191,-0.04145557580424919,0.4210993852932805,118
RXW,202505,0.4225693509291678,0.41097895699908504,0.011590393930082765,0.02818661815575496,0.42068086429036744,119
RBT,202505,0.38455172413793104,0.41339092872570193,-0.028839204587770895,-0.03887654023606146,0.4059752789067117,120
R0D,202107,1.0,1.0,0.0,,1.0,1
RC9,202107,1.0,1.0,0.0,,1.0,1
RYJ,202107,1.0,1.0,0.0,,1.0,1
RDU,202107,1.0,1.0,0.0,,1.0,1
RVW,202107,1.0,1.0,0.0,,1.0,1
RX1,202107,1.0,1.0,0.0,,1.0,1
RXF,202107,1.0,1.0,0.0,,1.0,1
RK9,202107,1.0,1.0,0.0,,1.0,1
RQM,202107,1.0,1.0,0.0,,1.0,1
RGT,202107,1.0,1.0,0.0,,1.0,1
RGR,202107,1.0,1.0,0.0,,1.0,1
RHU,202107,1.0,1.0,0.0,,1.0,1
RFR,202107,1.0,1.0,0.0,,1.0,1
RNQ,202107,1.0,1.0,0.0,,1.0,1
RCU,202107,0.961576354679803,0.9677131644666429,-0.006136809786839947,,0.9679759865749803,15
RTP,202107,0.8949232585596222,0.9253731343283582,-0.030449875768736034,,0.9226958525155383,16
RJ7,202107,0.8871804203439178,0.8986814712005552,-0.01150105085663744,,0.9011595213828922,17
RQX,202107,0.873594681787076,0.8706939590614079,0.0029007227256681034,,0.8896759453598274,18
RRV,202107,0.8695767429530794,0.8872942977420589,-0.017717554788979517,,0.8793122925043958,19
RFS,202107,0.8621270857913366,0.9018848872433524,-0.039757801452015795,,0.8975069406056289,20
RVR,202107,0.8535905357546529,0.8614367297865946,-0.007846194031941645,,0.8708631344122643,21
RN7,202107,0.8474393530997304,0.8624934060137155,-0.015054052913985094,,0.8702597306678032,22
RTF,202107,0.8380102040816326,0.9126547455295736,-0.07464454144794097,,0.8892084167641457,23
RLT,202107,0.8337874659400545,0.8900505902192243,-0.056263124279169796,,0.8735588861629099,24
RAJ,202107,0.824571314635119,0.8596203113709519,-0.03504899673583284,,0.8580544156756768,25
RK5,202107,0.8235761063703115,0.8638943349499536,-0.04031822857964207,,0.8623442759714507,26
RKE,202107,0.8046824887748557,0.8302804512056297,-0.025597962430773946,,0.8272321126308144,27
RJC,202107,0.7983228511530398,0.8569239342435219,-0.058601083090482065,,0.8396650515751499,28
R1F,202107,0.7978190391983495,0.8276986951364176,-0.029879655938068073,,0.8617089516186466,29
RTD,202107,0.7878940308517773,0.8364733708506646,-0.048579339998887305,,0.8332020528103469,30
RWY,202107,0.7859162169108198,0.8615919223708366,-0.07567570546001678,,0.8381833635875636,31
RHM,202107,0.7807456872565387,0.8295908658420552,-0.04884517858551651,,0.8154002296542432,32
RXC,202107,0.7715945089757128,0.8028014007003501,-0.03120689172463731,,0.800346273074776,33
RN5,202107,0.7709850849809227,0.8135444920815469,-0.042559407100624225,,0.8113382926663765,34
RJ2,202107,0.7708084725536992,0.8187210648148149,-0.04791259226111566,,0.8005683402836979,35
RD8,202107,0.7689835753392049,0.809670904122609,-0.040687328783404086,,0.803257221996985,36
RNZ,202107,0.7682347863616745,0.7283789656671013,0.039855820694573274,,0.7619182902269256,37
RH5,202107,0.7667940146450175,0.8045643153526971,-0.037770300707679616,,0.8037115084393874,38
RBK,202107,0.7650414233328806,0.8514050901378579,-0.08636366680497731,,0.8247170824272224,39
RDE,202107,0.7618706441737771,0.8483502123489056,-0.08647956817512847,,0.8329649186819558,40
RCD,202107,0.7611611611611612,0.8012650479493981,-0.04010388678823695,,0.7883308114253741,41
RAE,202107,0.7605202182524853,0.82453909726637,-0.0640188790138847,,0.8068118090101702,42
RTX,202107,0.7600531738118976,0.7781658404686795,-0.018112666656781906,,0.7653484526830118,43
RJ1,202107,0.7486151205430288,0.8072976934351617,-0.058682572892132856,,0.8003913642612578,44
RHW,202107,0.7468991551321229,0.7970783532536521,-0.050179198121529156,,0.793073136025026,45
RWF,202107,0.744851416724257,0.8508755294266388,-0.10602411270238177,,0.8341001538508702,46
R1K,202107,0.7334700574241182,0.8010359286360274,-0.06756587121190916,,0.7939355857561239,47
RAX,202107,0.7332386363636363,0.7656508031827053,-0.032412166819069,,0.7640151884749136,48
RQ3,202107,0.7320343224883804,0.7378387202089455,-0.005804397720565069,,0.7593290895705347,49
RCX,202107,0.7291225095379398,0.7609624145785877,-0.03183990504064793,,0.7539083677004174,50
R1H,202107,0.7277073462244419,0.7452287790465544,-0.017521432822112493,,0.7506163895830857,51
RNS,202107,0.7270768236181446,0.7995877233165369,-0.0725108996983923,,0.7940921237397394,52
RTK,202107,0.7252222116027908,0.7884260965720604,-0.06320388496926965,,0.7705790194310406,53
RAL,202107,0.7240034662045061,0.7509115846519252,-0.026908118447419138,,0.7516371290605885,54
RJ6,202107,0.7204451772464964,0.7785467128027681,-0.05810153555627173,,0.7681343067420544,55
RH8,202107,0.718321984816467,0.7399039596945604,-0.021581974878093324,,0.7377829943934412,56
RL4,202107,0.7177887405687754,0.734653743503301,-0.01686500293452564,,0.7357675472068926,57
RR7,202107,0.7173559689362471,0.818099710982659,-0.1007437420464119,,0.8023048450632237,58
RCF,202107,0.7057745187901008,0.7651539193906696,-0.05937940060056879,,0.7650166234292278,59
RTH,202107,0.705225581042078,0.777597778292062,-0.072372197249984,,0.7640912375015182,60
RRF,202107,0.7044795359329681,0.7472047705249707,-0.042725234592002614,,0.7586585441670145,61
RNN,202107,0.7036406941136442,0.7886682242990655,-0.08502753018542131,,0.7585501312474868,62
RA2,202107,0.7016429014259145,0.7804195804195804,-0.07877667899366592,,0.7670263257775263,63
RGP,202107,0.7003236245954693,0.7347294938917975,-0.03440586929632827,,0.7410589662683603,64
RLQ,202107,0.6993355481727574,0.6915841584158415,0.007751389756915916,,0.7049962851749231,65
RYR,202107,0.6976357690451938,0.75912291073252,-0.061487141687326274,,0.7450891091178523,66
R0B,202107,0.6960739030023095,0.7803974911206831,-0.0843235881183736,,0.7709918825988732,67
RNA,202107,0.6946101625180003,0.7187563503352977,-0.024146187817297382,,0.7201774294181226,68
RQW,202107,0.688629330138764,0.6991782430052828,-0.010548912866518712,,0.7062747680535927,69
RBS,202107,0.6805258833196385,0.8546729734137988,-0.1741470900941603,,0.7832827512618975,70
RWJ,202107,0.6757685885472939,0.6970260223048328,-0.021257433757538857,,0.7171757188339886,71
RD1,202107,0.6754901960784314,0.7539805551641539,-0.07849035908572244,,0.7331929010654545,72
RVV,202107,0.6721607709998905,0.7101186552406065,-0.037957884240716,,0.712990094184665,73
RPA,202107,0.6663856437432254,0.7098817062970486,-0.04349606255382321,,0.7051871952936791,74
RTR,202107,0.6662954338361851,0.7384893168823352,-0.07219388304615015,,0.7371556948088335,75
RXR,202107,0.6572973931548147,0.6935972891029071,-0.03629989594809235,,0.6926743952316855,76
RP5,202107,0.6508951406649617,0.7098382952999849,-0.0589431546350232,,0.7030913692116748,77
RWW,202107,0.6426213473529772,0.7276785714285714,-0.08505722407559424,,0.6979066338445991,78
RXQ,202107,0.6368199859911277,0.7014734888038056,-0.0646535028126779,,0.6833262191671329,79
RBD,202107,0.6354262144821266,0.7078032230703987,-0.07237700858827212,,0.6953116692814341,80
RMC,202107,0.632818052594172,0.6769919939001143,-0.04417394130594232,,0.6697112329239956,81
RXK,202107,0.6308517773306506,0.729702022963368,-0.09885024563271738,,0.7144377126104215,82
RJR,202107,0.6301255230125523,0.7369444444444444,-0.10681892143189209,,0.709567937122184,83
RWA,202107,0.6282597579682972,0.7085271317829458,-0.08026737381464855,,0.6736516583494199,84
RJL,202107,0.6279123951537744,0.7380232733867311,-0.11011087823295673,,0.6949553616091162,85
RTE,202107,0.6256485712073105,0.7030946960114681,-0.07744612480415758,,0.6460303272170796,86
RXP,202107,0.6129669114743741,0.714898097315184,-0.10193118584080985,,0.6955032533045878,87
RFF,202107,0.6122424094622607,0.6426080892608089,-0.030365679798548206,,0.6647076101348143,88
RMP,202107,0.6079410096426545,0.7308641975308642,-0.12292318788820966,,0.7028036261395113,89
RWP,202107,0.6070854755784062,0.6715902705306254,-0.06450479495221917,,0.6560414281507391,90
RM3,202107,0.6041387830742304,0.6892691852330213,-0.08513040215879086,,0.6978172408030664,91
RWE,202107,0.6023258030692975,0.6045169037502309,-0.002191100680933422,,0.6203190467539331,92
RXN,202107,0.6007179345575038,0.6068029115341546,-0.00608497697665078,,0.6148241590459258,93
RA7,202107,0.5982177958327873,0.6565482101990587,-0.0583304143662714,,0.6563505734391867,94
RBN,202107,0.5961376552304778,0.6656305268235168,-0.06949287159303896,,0.6494774797907966,95
RJN,202107,0.5934089917066783,0.663196016296967,-0.06978702459028874,,0.6460430304656292,96
RWH,202107,0.5931712364200724,0.6569566103075983,-0.06378537388752592,,0.6662977154255789,97
RCB,202107,0.5909525631216526,0.7097096264248274,-0.11875706330317481,,0.6687056819692097,98
R0A,202107,0.5908845850785883,0.65708926767937,-0.06620468260078172,,0.6485001526518807,99
RJZ,202107,0.5845310943503629,0.6236735811597179,-0.03914248680935506,,0.6316631642341259,100
RBL,202107,0.5784921098772647,0.7129685794007037,-0.13447646952343895,,0.6529438604322492,101
RN3,202107,0.5733264320220842,0.662915512465374,-0.08958908044328973,,0.6411169435316976,102
RKB,202107,0.5731545991710028,0.6515852912918159,-0.0784306921208131,,0.6395868604424253,103
RXW,202107,0.5626819585355095,0.6321058587969008,-0.06942390026139134,,0.6245515746024101,104
RRK,202107,0.5560309934081185,0.6000969461948619,-0.04406595278674341,,0.6024753222006473,105
RR8,202107,0.5525961239506685,0.6267181222245718,-0.07412199827390331,,0.6232941711478251,106
